student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_enrollment_date,student_cohort,current_gpa,cumulative_gpa,credits_completed,semesters_enrolled,academic_standing,scholarship_id,scholarship_name,scholarship_type,scholarship_amount,award_date,academic_year,is_renewable,gpa_requirement,renewal_count,total_scholarships,total_scholarship_amount,merit_scholarship_total,need_based_total,athletic_scholarship_total,departmental_total,avg_scholarship_amount,largest_scholarship,total_tuition_paid,scholarship_coverage_pct,net_tuition_cost,has_additional_aid,semesters_since_award,gpa_at_award,gpa_current,gpa_change_since_award,met_gpa_requirement,courses_passed_since_award,credits_earned_since_award,is_still_enrolled,retention_status,graduation_status,semesters_retained,retention_rate_pct,gpa_vs_non_scholarship_avg,retention_vs_non_scholarship,graduation_rate_vs_average,scholarship_per_credit_hour,scholarship_roi_score,is_scholarship_at_risk,is_high_performer,is_scholarship_renewed,meets_requirements
3424,Paul,Beard,lesliejohnson@example.net,English,Active,2023-11-27,2023,2.64,2.64,3,2,Warning,b9964f6a-fac2-48c8-b680-77e2d683127e,STEM Innovation Grant,Athletic,10552.83,2024-03-04,2024-2025,True,2.56,3,3,22571.02,0,0,11285.51,0,7523.67,10552.83,33185.12,56.43,23981.39,False,1,3.52,2.64,-0.88,True,27,96,True,Retained,In Progress,6,92.68,0.25,9.88,1.68,7523.67,69.58,False,False,False,True
4755,Anthony,Sanchez,jessicarandall@example.com,Computer Science,Active,2025-01-06,2025,3.6,3.6,119,8,Good,b0ba1e58-f880-461a-82f7-42c34dd4ca70,Dean's Scholarship,Need-Based,4085.79,2023-12-14,2023-2024,False,3.08,3,3,9295.75,0,2788.73,0,0,3098.58,4085.79,27462.61,23.24,35251.11,True,1,3.12,3.6,0.48,True,20,81,True,Retained,In Progress,2,89.44,-0.08,2.2,9.27,78.12,69.78,False,False,True,True
2910,Shannon,Allen,virginia57@example.net,History,Active,2025-04-06,2025,3.49,3.49,66,3,Good,395920e7-9e7d-4848-9ada-90251acaad6a,First Generation Grant,Departmental,10335.47,2024-07-06,2024-2025,False,3.3,2,2,25212.63,0,0,0,7563.79,12606.32,10335.47,27465.9,63.03,11559.11,True,1,3.86,3.49,-0.37,True,33,67,True,Retained,In Progress,8,97.8,-0.28,13.6,-0.6,382.01,60.46,False,False,False,True
161,Robert,Miles,davidsonamanda@example.org,Economics,On Leave,2024-01-18,2024,2.62,2.62,83,6,Warning,10c80f42-0a78-4e73-be98-7bd1357bed8c,Athletic Excellence,Merit,5974.1,2024-12-19,2024-2025,True,3.08,0,2,9235.58,3694.23,0,0,0,4617.79,5974.1,22613.38,23.09,19723.38,True,1,3.53,2.62,-0.91,True,25,83,False,Not Retained,Graduated,7,95.56,-0.11,0.12,4.22,111.27,63.34,False,False,True,True
1619,Erika,Hull,elizabeth10@example.org,Engineering,On Leave,2025-06-01,2025,2.42,2.42,6,6,Warning,faeb7a6b-a27a-43dd-8f3b-54cf3ccddca5,Diversity Scholarship,Need-Based,14083.5,2024-07-30,2024-2025,True,2.95,1,2,24652.51,0,7395.75,0,0,12326.25,14083.5,45354.48,61.63,23557.78,True,3,3.6,2.42,-1.18,False,10,44,False,Not Retained,Graduated,5,93.67,-0.05,5.05,-4.12,4108.75,76.48,True,False,True,False
7575,Ian,Fox,davenportlinda@example.net,Mathematics,Graduated,2024-06-14,2024,2.67,2.67,32,6,Warning,07ca5ddb-3cd7-467a-928d-1f1be3045696,Leadership Scholarship,Athletic,2972.28,2023-07-14,2023-2024,False,3.33,1,2,4684.3,0,0,2342.15,0,2342.15,2972.28,25487.34,11.71,47936.75,True,1,3.93,2.67,-1.26,True,37,89,False,Not Retained,Graduated,5,95.3,0.49,9.54,0.94,146.38,62.05,False,False,False,True
8127,Larry,Jones,cnorton@example.net,Biology,Active,2022-12-20,2022,2.31,2.31,112,5,Warning,11289cc4-0064-448d-99bc-7f79c451bed9,Dean's Scholarship,Athletic,3018.75,2023-11-20,2023-2024,False,3.35,3,2,4619.68,0,0,2309.84,0,2309.84,3018.75,53652.54,11.55,16228.22,False,1,3.8,2.31,-1.49,False,35,83,True,Retained,In Progress,8,87.37,-0.03,2.28,9.62,41.25,50.04,True,False,False,False
8479,Regina,Butler,ricetasha@example.com,Business,Active,2024-04-01,2024,3.74,3.74,107,6,Good,1146a52b-c2c3-4187-9603-7ee9bba62033,Leadership Scholarship,Athletic,7123.36,2024-12-13,2024-2025,False,3.48,3,1,16674.45,0,0,8337.22,0,16674.45,7123.36,29634.33,41.69,41124.76,False,5,3.31,3.74,0.43,True,14,44,True,Retained,In Progress,4,96.93,-0.26,3.13,-3.3,155.84,66.35,False,True,True,True
7219,Jason,Wolfe,higginsangela@example.org,History,Active,2025-12-30,2025,3.21,3.21,82,7,Good,1d0c182c-e5ce-427b-919b-df397d26cb08,Dean's Scholarship,Departmental,6419.43,2023-05-06,2023-2024,True,2.97,2,3,13780.07,0,0,0,4134.02,4593.36,6419.43,24848.42,34.45,29921.78,False,6,3.21,3.21,0.0,True,23,74,True,Retained,In Progress,8,97.55,0.22,8.83,-0.86,168.05,97.33,False,False,False,True
3481,Terri,Doyle,davisdarryl@example.net,Physics,Active,2023-04-24,2023,3.03,3.03,40,3,Good,fcbfd703-6c40-4a49-924e-e6c3ce990b49,STEM Innovation Grant,Departmental,4240.93,2023-01-29,2023-2024,True,2.93,2,3,10424.05,0,0,0,3127.21,3474.68,4240.93,27773.58,26.06,14418.58,False,1,3.05,3.03,-0.02,True,12,52,True,Retained,In Progress,4,86.48,0.02,10.18,6.17,260.6,69.53,False,False,True,True
6400,Nathan,Harper,ualvarado@example.net,Computer Science,Active,2024-12-22,2024,3.5,3.5,80,4,Good,67b9c586-127b-4cc2-9b84-0aa72434bbd8,Dean's Scholarship,Need-Based,11778.94,2023-03-26,2023-2024,False,3.29,0,3,16216.53,0,4864.96,0,0,5405.51,11778.94,30688.83,40.54,42903.25,True,2,3.8,3.5,-0.3,True,31,90,True,Retained,In Progress,4,87.9,-0.27,10.52,6.55,202.71,63.03,False,False,True,True
7146,Michael,Rivera,smithalicia@example.org,Economics,Active,2024-01-25,2024,3.52,3.52,27,7,Good,dbe16081-426e-4faf-a66d-e40d01fa95c2,Leadership Scholarship,Departmental,11970.4,2024-09-20,2024-2025,True,3.21,3,3,22792.68,0,0,0,6837.8,7597.56,11970.4,26130.62,56.98,44582.53,False,6,3.86,3.52,-0.34,True,31,39,True,Retained,In Progress,3,87.17,0.2,14.88,2.96,844.17,66.91,False,False,True,True
3573,Benjamin,Green,adam11@example.net,Economics,Graduated,2023-12-19,2023,2.1,2.1,66,8,Warning,89639a93-7183-4eaa-95a2-28743782173f,STEM Innovation Grant,Athletic,11529.55,2023-07-31,2023-2024,True,3.15,3,2,26758.14,0,0,13379.07,0,13379.07,11529.55,57185.41,66.9,39576.94,False,5,3.48,2.1,-1.38,False,36,47,False,Not Retained,Graduated,3,93.12,-0.23,4.43,-1.28,405.43,80.12,True,False,False,False
5095,James,Smith,daniel06@example.org,Computer Science,Active,2022-08-24,2022,3.16,3.16,109,6,Good,8d9eb38c-485c-4f80-9f35-dc7f02b0c00a,Community Service Award,Merit,14432.31,2023-11-28,2023-2024,True,3.46,0,3,26854.78,10741.91,0,0,0,8951.59,14432.31,33582.34,67.14,35292.74,True,1,3.03,3.16,0.13,True,40,53,True,Retained,In Progress,8,88.94,0.14,5.97,7.57,246.37,67.81,False,False,False,True
6301,Gregory,Morrow,xclark@example.com,History,Active,2023-03-24,2023,3.93,3.93,0,7,Good,2ce3ddea-c24e-487c-b1df-c1ea08026237,Athletic Excellence,Need-Based,5629.47,2024-04-02,2024-2025,True,3.27,1,2,9515.28,0,2854.58,0,0,4757.64,5629.47,47962.55,23.79,31557.55,True,4,3.29,3.93,0.64,True,20,47,True,Retained,In Progress,3,87.78,0.16,6.56,5.02,9515.28,60.57,False,True,True,True
1855,James,Salazar,rhondaray@example.com,Economics,On Leave,2024-12-24,2024,3.05,3.05,61,5,Good,5bb768d1-5093-411a-a1ff-fd4ff4fbd72f,STEM Innovation Grant,Departmental,4414.36,2024-04-03,2024-2025,False,3.48,0,1,5254.57,0,0,0,1576.37,5254.57,4414.36,20488.73,13.14,25636.19,True,5,3.98,3.05,-0.93,True,14,77,False,Not Retained,Graduated,2,94.02,0.25,0.65,-1.23,86.14,80.46,False,False,True,True
2451,Raymond,Martinez,michaelbradshaw@example.net,Business,Graduated,2024-01-28,2024,2.87,2.87,58,6,Warning,d97060a1-a874-4a1a-9f2b-628e3c46fe75,Leadership Scholarship,Merit,14795.16,2023-11-29,2023-2024,True,2.94,1,3,27490.5,10996.2,0,0,0,9163.5,14795.16,45468.06,68.73,43366.71,True,3,3.13,2.87,-0.26,True,21,120,False,Not Retained,Graduated,4,85.29,0.17,2.89,-1.73,473.97,57.76,False,False,False,True
7853,Robert,Campbell,mlang@example.net,Economics,On Leave,2024-07-13,2024,3.51,3.51,87,7,Good,e0f90b6a-d74d-43c6-8bc7-bd482dfa22c8,Community Service Award,Need-Based,6393.21,2024-12-19,2024-2025,False,2.93,3,3,6940.31,0,2082.09,0,0,2313.44,6393.21,46104.97,17.35,23655.84,True,4,3.43,3.51,0.08,True,10,56,False,Not Retained,Graduated,7,93.12,0.11,7.08,6.94,79.77,99.88,False,False,False,True
8842,Eric,Foster,washingtonamanda@example.com,English,Active,2022-05-16,2022,2.72,2.72,94,2,Warning,82eb706e-5b16-4425-b8d2-f69dba1f3858,Presidential Scholarship,Need-Based,3148.54,2023-10-23,2023-2024,False,3.5,1,2,3452.26,0,1035.68,0,0,1726.13,3148.54,38930.05,8.63,26880.37,False,4,3.14,2.72,-0.42,True,12,36,True,Retained,In Progress,6,86.36,0.0,5.79,3.0,36.73,50.07,False,False,False,True
7326,Caitlin,Miller,timothygomez@example.net,Biology,Active,2022-04-09,2022,3.43,3.43,45,8,Good,ac14660a-2285-408e-99ba-3683577316d9,First Generation Grant,Merit,11285.25,2023-08-15,2023-2024,False,3.07,0,3,11942.48,4776.99,0,0,0,3980.83,11285.25,45429.7,29.86,36690.07,False,1,3.03,3.43,0.4,True,17,51,True,Retained,In Progress,5,88.55,0.03,0.99,-1.93,265.39,87.34,False,False,False,True
2026,Nicholas,Charles,matthewsmith@example.org,Business,Active,2024-01-03,2024,3.15,3.15,16,4,Good,5ca8d469-5be1-4202-9dd8-a8aaa57a4bcd,STEM Innovation Grant,Merit,5800.3,2024-11-29,2024-2025,False,2.82,3,3,12974.05,5189.62,0,0,0,4324.68,5800.3,31396.06,32.44,41333.93,True,3,3.39,3.15,-0.24,True,21,114,True,Retained,In Progress,2,87.94,-0.02,1.1,5.03,810.88,74.66,False,False,False,True
3695,Christine,Smith,shawn76@example.org,Business,Graduated,2022-08-13,2022,3.62,3.62,70,6,Good,3823d20c-2870-415a-a937-7c5d205ac452,Presidential Scholarship,Departmental,8950.96,2024-09-21,2024-2025,True,2.76,0,1,14767.85,0,0,0,4430.35,14767.85,8950.96,38246.49,36.92,15111.48,True,2,3.42,3.62,0.2,True,35,80,False,Not Retained,Graduated,1,93.89,-0.1,5.49,-0.08,210.97,84.99,False,False,True,True
3430,Mark,Johnson,jenniferedwards@example.com,English,Active,2025-03-18,2025,2.76,2.76,43,6,Warning,0d68d49f-4bdd-476d-acdc-a5792ff94d75,STEM Innovation Grant,Athletic,9439.58,2023-08-30,2023-2024,True,2.8,0,1,12813.82,0,0,6406.91,0,12813.82,9439.58,49852.67,32.03,24245.14,False,5,3.85,2.76,-1.09,True,10,68,True,Retained,In Progress,4,90.71,-0.12,10.11,6.96,298.0,73.03,False,False,True,True
5820,Kenneth,Jones,ereed@example.org,Biology,Active,2022-03-20,2022,2.8,2.8,56,4,Warning,3281ea6b-3362-4d77-9fc0-3d5999b4518e,Dean's Scholarship,Need-Based,4342.89,2024-10-15,2024-2025,True,3.41,2,1,8888.2,0,2666.46,0,0,8888.2,4342.89,39261.14,22.22,12885.57,True,4,3.52,2.8,-0.72,True,40,109,True,Retained,In Progress,6,95.47,-0.16,3.13,4.04,158.72,81.05,False,False,False,True
1237,Katie,Solis,dfoster@example.org,Biology,Active,2023-04-12,2023,2.41,2.41,112,5,Warning,7e72d28c-585e-42bc-8373-1eb017c00196,Presidential Scholarship,Athletic,8720.11,2024-12-11,2024-2025,True,3.34,0,1,16273.48,0,0,8136.74,0,16273.48,8720.11,31914.48,40.68,19690.34,True,5,3.96,2.41,-1.55,False,26,56,True,Retained,In Progress,5,92.67,-0.26,8.27,-0.75,145.3,75.47,True,False,True,False
114,Jessica,Hahn,samuelcarter@example.net,History,On Leave,2022-02-24,2022,2.05,2.05,118,8,Warning,4423b92b-47a7-4385-aa0d-f0ff824a5c2c,Athletic Excellence,Merit,14534.5,2024-02-26,2024-2025,False,2.88,3,2,17564.87,7025.95,0,0,0,8782.43,14534.5,40830.94,43.91,11767.97,False,5,3.15,2.05,-1.1,False,14,94,False,Not Retained,Graduated,1,97.65,-0.03,7.35,-2.02,148.85,54.61,True,False,True,False
2383,Tiffany,Friedman,patricia24@example.org,Physics,Active,2023-07-01,2023,3.98,3.98,116,8,Good,fbd3529e-ba69-45da-a188-0f1960787e74,STEM Innovation Grant,Need-Based,13771.6,2023-03-05,2023-2024,False,2.76,2,2,32494.35,0,9748.31,0,0,16247.18,13771.6,45979.72,81.24,31467.65,True,4,3.19,3.98,0.79,True,21,87,True,Retained,In Progress,8,85.53,-0.12,6.54,-4.75,280.12,76.12,False,True,False,True
7016,Dustin,Price,duncanmichael@example.com,Engineering,Graduated,2023-08-16,2023,3.8,3.8,88,3,Good,99618013-7150-4656-aafb-68af64699e75,Leadership Scholarship,Athletic,4687.89,2024-06-07,2024-2025,False,2.77,0,3,5620.0,0,0,2810.0,0,1873.33,4687.89,37750.65,14.05,17490.51,False,5,3.98,3.8,-0.18,True,21,114,False,Not Retained,Graduated,6,97.25,0.22,0.13,9.15,63.86,88.16,False,True,True,True
7446,Kimberly,Lowery,nperez@example.com,Economics,Active,2024-06-08,2024,2.86,2.86,63,6,Warning,e4a548a3-c198-4aaa-ba39-b725eb3d10e5,First Generation Grant,Departmental,4490.76,2024-03-02,2024-2025,True,3.18,1,1,10573.21,0,0,0,3171.96,10573.21,4490.76,32346.94,26.43,33230.34,False,6,3.8,2.86,-0.94,True,27,67,True,Retained,In Progress,7,96.82,-0.16,7.93,0.09,167.83,55.66,False,False,False,True
7224,Cameron,White,kristinaobrien@example.org,Physics,Active,2025-08-21,2025,3.63,3.63,75,6,Good,5ba6c169-21c2-484d-a051-c604cc000cf4,Diversity Scholarship,Merit,13890.77,2025-01-08,2025-2026,False,3.12,0,3,29287.38,11714.95,0,0,0,9762.46,13890.77,38488.98,73.22,17457.49,True,1,3.9,3.63,-0.27,True,34,100,True,Retained,In Progress,5,95.11,0.16,1.34,0.73,390.5,79.93,False,False,False,True
6368,James,Weaver,williamespinoza@example.net,History,Active,2022-06-18,2022,2.87,2.87,86,6,Warning,e9a8a269-fe9e-4341-b9ac-bd1911e9f2af,Dean's Scholarship,Need-Based,2209.58,2024-02-18,2024-2025,False,2.92,0,1,5440.53,0,1632.16,0,0,5440.53,2209.58,44134.94,13.6,12925.12,True,1,3.74,2.87,-0.87,True,35,103,True,Retained,In Progress,7,92.56,-0.17,0.47,9.36,63.26,69.3,False,False,True,True
3221,Timothy,Heath,opierce@example.com,Economics,Active,2025-03-30,2025,3.48,3.48,55,5,Good,8624ef78-c9a8-4d74-bb38-620b20d93510,Athletic Excellence,Athletic,10011.14,2024-07-24,2024-2025,False,2.82,0,2,14030.85,0,0,7015.43,0,7015.43,10011.14,21801.09,35.08,42192.83,True,1,3.44,3.48,0.04,True,36,55,True,Retained,In Progress,7,89.23,0.5,6.8,0.92,255.11,86.35,False,False,False,True
9359,Leah,Miller,paulamiller@example.org,Computer Science,Graduated,2024-05-01,2024,2.08,2.08,9,6,Warning,5dd945e1-2f12-4fa7-9394-469cc6820eaf,Diversity Scholarship,Need-Based,3618.15,2023-05-15,2023-2024,False,2.61,2,3,8609.31,0,2582.79,0,0,2869.77,3618.15,26976.77,21.52,31261.37,False,3,3.6,2.08,-1.52,False,31,32,False,Not Retained,Graduated,5,92.7,0.08,12.17,2.36,956.59,68.7,True,False,True,False
1888,Kristen,Williams,mortonkenneth@example.net,Engineering,Graduated,2022-04-22,2022,2.06,2.06,88,3,Warning,c12e0c3e-340d-4fd0-9b61-b388af665663,Leadership Scholarship,Merit,5139.32,2023-07-27,2023-2024,False,2.74,1,3,5994.62,2397.85,0,0,0,1998.21,5139.32,59703.29,14.99,25018.95,False,5,3.05,2.06,-0.99,False,28,77,False,Not Retained,Graduated,3,91.48,0.07,4.84,-0.32,68.12,91.63,True,False,True,False
7940,Savannah,Allison,millermonique@example.com,Business,Active,2022-04-21,2022,3.93,3.93,11,8,Good,e8111897-eef9-45d7-936d-a24c6c848cf5,Presidential Scholarship,Athletic,12283.73,2023-07-11,2023-2024,True,3.3,3,1,25551.56,0,0,12775.78,0,25551.56,12283.73,31143.18,63.88,48294.77,True,3,3.6,3.93,0.33,True,38,44,True,Retained,In Progress,3,88.81,0.07,6.45,-1.15,2322.87,60.69,False,True,False,True
3864,Pamela,Taylor,dpierce@example.com,English,Graduated,2022-08-27,2022,2.69,2.69,3,8,Warning,7b8162bd-2c13-460d-be7f-cbdefb837c0e,Community Service Award,Departmental,5826.09,2023-03-28,2023-2024,False,3.1,0,2,12944.09,0,0,0,3883.23,6472.05,5826.09,48860.91,32.36,41800.59,True,6,3.96,2.69,-1.27,True,16,78,False,Not Retained,Graduated,5,87.38,0.49,10.52,3.82,4314.7,81.35,False,False,False,True
6206,Debra,Mckee,danielle51@example.net,Business,Active,2025-05-14,2025,3.18,3.18,54,3,Good,874b7ae6-9516-4ee2-9303-ebb66a40ec57,First Generation Grant,Need-Based,11532.67,2024-04-24,2024-2025,True,2.94,0,2,26176.24,0,7852.87,0,0,13088.12,11532.67,29593.89,65.44,11210.72,False,6,3.01,3.18,0.17,True,16,68,True,Retained,In Progress,1,85.02,-0.1,10.04,7.39,484.75,83.92,False,False,False,True
8015,Allison,Hernandez,qstewart@example.com,Economics,Graduated,2024-12-08,2024,3.23,3.23,106,2,Good,34cbc5e7-9ca1-4931-a4c1-90035d072cfe,STEM Innovation Grant,Departmental,2192.19,2024-06-03,2024-2025,False,2.76,0,3,3821.59,0,0,0,1146.48,1273.86,2192.19,42893.33,9.55,21876.68,False,2,3.47,3.23,-0.24,True,20,60,False,Not Retained,Graduated,8,91.35,-0.09,3.95,2.83,36.05,60.78,False,False,True,True
8852,Regina,Cline,michellehill@example.net,Computer Science,Active,2024-12-07,2024,3.79,3.79,13,3,Good,71419f79-ea06-43c4-90a9-680dd5a3fddb,Diversity Scholarship,Departmental,1207.25,2023-10-30,2023-2024,False,2.84,3,2,2911.45,0,0,0,873.43,1455.72,1207.25,20302.46,7.28,43593.85,True,6,3.07,3.79,0.72,True,29,61,True,Retained,In Progress,5,91.35,0.21,12.48,1.16,223.96,52.05,False,True,False,True
6211,Adrian,Arnold,ian96@example.com,Economics,On Leave,2023-01-10,2023,3.12,3.12,8,3,Good,e1617a22-826b-4294-a290-681867a600a5,Athletic Excellence,Need-Based,5189.56,2024-11-06,2024-2025,False,2.91,0,1,8412.8,0,2523.84,0,0,8412.8,5189.56,53345.05,21.03,11551.55,True,2,3.14,3.12,-0.02,True,14,96,False,Not Retained,Graduated,4,87.31,0.21,13.32,0.93,1051.6,84.03,False,False,False,True
5061,Lisa,Charles,kramirez@example.net,Physics,Active,2022-03-05,2022,2.54,2.54,10,3,Warning,19a40b47-11ee-4227-8158-f07283665d9c,First Generation Grant,Athletic,11146.45,2023-10-14,2023-2024,True,2.6,0,3,18806.91,0,0,9403.46,0,6268.97,11146.45,28487.35,47.02,18594.77,False,2,3.98,2.54,-1.44,True,38,102,True,Retained,In Progress,4,94.36,-0.14,6.49,-3.16,1880.69,64.65,False,False,True,True
2796,Rebecca,Vaughn,ramoscory@example.com,Psychology,Graduated,2023-08-12,2023,3.77,3.77,89,7,Good,1b997465-7381-4543-9a26-8baafce74576,Leadership Scholarship,Departmental,12179.83,2024-09-28,2024-2025,False,3.4,2,2,19749.08,0,0,0,5924.72,9874.54,12179.83,22422.72,49.37,26494.82,True,3,3.28,3.77,0.49,True,27,76,False,Not Retained,Graduated,7,90.65,-0.23,13.34,6.45,221.9,82.04,False,True,True,True
7443,Katie,Barnes,goodwinjennifer@example.net,History,On Leave,2025-05-15,2025,3.39,3.39,31,3,Good,e4da3f05-24f5-498f-957a-57955ecb2357,Athletic Excellence,Departmental,11763.25,2024-01-15,2024-2025,False,3.17,1,2,14288.76,0,0,0,4286.63,7144.38,11763.25,51415.08,35.72,37444.18,True,4,3.68,3.39,-0.29,True,38,68,False,Not Retained,Graduated,7,95.43,0.05,12.45,-2.37,460.93,95.3,False,False,True,True
6395,Judy,Watts,heidilynch@example.org,Psychology,On Leave,2024-02-07,2024,2.73,2.73,109,2,Warning,94bf6bcf-34b4-41c4-a843-69d98d6f12ab,STEM Innovation Grant,Departmental,3026.68,2024-06-15,2024-2025,True,2.53,2,3,5355.56,0,0,0,1606.67,1785.19,3026.68,50647.86,13.39,49667.29,True,5,3.16,2.73,-0.43,True,15,44,False,Not Retained,Graduated,1,93.42,-0.24,13.41,0.91,49.13,85.89,False,False,True,True
2380,Jordan,Estrada,pricescott@example.net,English,Active,2025-06-06,2025,3.0,3.0,35,2,Good,f914ca61-5252-434f-abca-8cb4b54cbd2a,Leadership Scholarship,Need-Based,6919.71,2023-08-14,2023-2024,True,2.62,0,3,11930.85,0,3579.26,0,0,3976.95,6919.71,54353.96,29.83,40219.99,False,6,3.52,3.0,-0.52,True,24,88,True,Retained,In Progress,6,94.94,0.4,5.84,-4.11,340.88,78.54,False,False,False,True
9997,John,Stewart,ralph17@example.net,Biology,Active,2025-07-04,2025,2.98,2.98,119,6,Warning,8121584c-58a3-4ca8-8e8b-44a06c5cfc26,Presidential Scholarship,Need-Based,13115.4,2023-11-18,2023-2024,False,2.67,2,3,15924.81,0,4777.44,0,0,5308.27,13115.4,37705.81,39.81,31574.83,True,4,3.28,2.98,-0.3,True,19,73,True,Retained,In Progress,6,91.22,0.09,0.13,9.73,133.82,99.39,False,False,True,True
1344,Michael,Austin,woodskaitlyn@example.net,History,On Leave,2024-08-31,2024,2.44,2.44,98,8,Warning,8ca26ffe-9b7c-42c3-b373-3e2330c715f0,Dean's Scholarship,Departmental,4775.71,2024-10-02,2024-2025,True,3.24,3,2,10590.87,0,0,0,3177.26,5295.43,4775.71,21225.79,26.48,48536.73,True,3,3.19,2.44,-0.75,False,33,99,False,Not Retained,Graduated,6,90.07,-0.16,2.65,3.55,108.07,78.05,True,False,False,False
7804,James,Evans,esimpson@example.org,Mathematics,On Leave,2025-10-22,2025,3.33,3.33,52,6,Good,e16e1ea8-b7f9-4c81-9b75-b831af0e958b,First Generation Grant,Need-Based,7466.14,2023-11-08,2023-2024,True,3.39,2,3,8948.59,0,2684.58,0,0,2982.86,7466.14,39391.25,22.37,30095.53,True,5,3.17,3.33,0.16,True,26,36,False,Not Retained,Graduated,1,91.22,-0.28,5.45,-2.66,172.09,94.56,False,False,False,True
102,Anthony,Nelson,whenry@example.net,Biology,Active,2025-02-19,2025,2.83,2.83,105,3,Warning,5e9f6e14-8071-4940-b986-e5e9e6b9a068,Presidential Scholarship,Merit,4646.38,2024-10-14,2024-2025,True,2.55,2,1,9709.06,3883.62,0,0,0,9709.06,4646.38,23947.47,24.27,13902.15,True,6,3.68,2.83,-0.85,True,18,99,True,Retained,In Progress,4,86.29,0.0,14.53,4.07,92.47,99.51,False,False,True,True
3279,Paul,Stokes,dlarson@example.org,Biology,Active,2024-04-16,2024,2.42,2.42,91,3,Warning,41e9a1d5-2e00-4109-981d-73147dd1c0f3,STEM Innovation Grant,Merit,13939.59,2023-09-13,2023-2024,True,3.17,1,1,22429.95,8971.98,0,0,0,22429.95,13939.59,42688.1,56.07,36009.94,True,1,3.34,2.42,-0.92,False,29,99,True,Retained,In Progress,3,93.9,-0.18,13.11,7.99,246.48,95.4,True,False,True,False
2236,Michelle,Carlson,figueroapreston@example.net,Computer Science,Active,2024-11-05,2024,3.14,3.14,104,3,Good,c6226af2-f1fb-474a-9d39-625438583418,Dean's Scholarship,Athletic,3087.27,2023-09-09,2023-2024,False,3.5,2,1,5692.16,0,0,2846.08,0,5692.16,3087.27,40440.02,14.23,19775.86,True,3,3.11,3.14,0.03,True,29,91,True,Retained,In Progress,2,94.38,0.25,3.45,0.48,54.73,58.05,False,False,True,True
5789,William,Griffith,sanchezamber@example.com,Physics,Graduated,2024-04-23,2024,2.6,2.6,65,8,Warning,10f627c3-8a2f-4885-98e0-cc69e22c8abc,Diversity Scholarship,Athletic,5601.34,2024-04-24,2024-2025,True,2.74,2,2,11842.42,0,0,5921.21,0,5921.21,5601.34,39611.86,29.61,37514.61,True,3,3.15,2.6,-0.55,True,17,96,False,Not Retained,Graduated,7,87.59,0.43,1.22,-4.39,182.19,67.39,False,False,False,True
7005,Christina,Craig,amandarogers@example.net,Computer Science,Active,2025-05-07,2025,2.16,2.16,113,5,Warning,602e31e7-1ca9-4d91-ac30-9d6bc531d74b,First Generation Grant,Athletic,3901.38,2023-08-20,2023-2024,True,3.1,2,3,5189.67,0,0,2594.84,0,1729.89,3901.38,31535.39,12.97,28510.65,False,5,3.92,2.16,-1.76,False,10,94,True,Retained,In Progress,3,88.81,0.31,1.28,3.14,45.93,89.61,True,False,False,False
5044,Donna,Carr,shawn53@example.net,Mathematics,Graduated,2022-12-07,2022,3.44,3.44,8,4,Good,5c1a4d36-463f-4a87-a6e3-ad1f7b64c98a,First Generation Grant,Departmental,8898.67,2024-10-14,2024-2025,True,3.48,3,3,13565.55,0,0,0,4069.67,4521.85,8898.67,23483.25,33.91,10882.23,True,3,3.98,3.44,-0.54,True,37,34,False,Not Retained,Graduated,4,93.9,0.03,6.2,-3.61,1695.69,63.68,False,False,False,True
2259,Donna,Bates,wilkinskevin@example.net,Business,On Leave,2024-03-13,2024,2.66,2.66,114,2,Warning,5748dcc6-f1a5-4f31-b2db-5dcc487e8a1b,First Generation Grant,Departmental,11596.18,2023-02-09,2023-2024,False,3.07,3,1,16236.98,0,0,0,4871.09,16236.98,11596.18,46602.92,40.59,36575.7,False,6,3.4,2.66,-0.74,True,13,57,False,Not Retained,Graduated,6,93.54,0.02,13.97,4.9,142.43,68.34,False,False,False,True
5216,Donald,Scott,xwood@example.com,Business,Active,2023-07-08,2023,2.44,2.44,1,8,Warning,2794f3a1-fc80-43a4-bffb-ed082cffe19a,Leadership Scholarship,Merit,4692.44,2023-04-25,2023-2024,True,2.8,0,3,10226.0,4090.4,0,0,0,3408.67,4692.44,45120.13,25.57,16278.74,False,4,3.73,2.44,-1.29,False,39,100,True,Retained,In Progress,2,87.42,-0.17,8.59,2.24,10226.0,86.91,True,False,False,False
2076,Sarah,Mitchell,debra93@example.org,History,On Leave,2023-08-01,2023,2.42,2.42,12,8,Warning,bfb4461f-2ca4-408d-b3ff-46d946bec6ec,First Generation Grant,Merit,13781.24,2023-08-08,2023-2024,True,2.64,3,3,22456.98,8982.79,0,0,0,7485.66,13781.24,28307.76,56.14,20184.07,False,6,3.42,2.42,-1.0,False,17,89,False,Not Retained,Graduated,4,92.56,0.4,2.17,3.77,1871.41,80.26,True,False,False,False
